Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.803,2.853,3.888,4.986,5.841,6.757,4.455,4.078,3.455,2.863,3.437
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.073550224,..,..,..,..,3.50274992,3.56539011,3.436630011,3.458659887,..
Serbia,SRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.89575958,101.4934464,100.571312,100.8955383,101.1311569,101.3429184,100.5712738,100.3129272,100.3019333,99.64470673,97.70584869
Serbia,SRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.42762756,93.63105011,94.1696167,94.40921021,94.34441376,96.66960907,96.23473358,95.49508667,95.08724213,94.47219086,92.24117279
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,49.0825119,51.59376907,53.50003052,56.38087845,58.05496979,58.28768921,62.13697052,66.48674011,67.15866089,67.7898407,68.14311218
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,97.95999908,..,..,..,..,98.83999634,..,..,99.48000336,..
Serbia,SRB,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.1,..,3.5,3.9,4.9,4.6,4.6,3.7,1.9,1.4,1
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.204,22.959,24,22.154,19.223,17.66,15.257,13.477,12.733,10.395,9.011
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.629950047,2.542160034,3.618400097,3.952470064,4.914609909,4.021309853,3.346173257,3.594469407,3.558855571,4.18704837
Seychelles,SYC,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.2536892,111.588809,113.4715702,113.3716375,118.2501342,119.9411922,126.2191704,132.2358794,123.720433,119.3158698,114.1536615
Seychelles,SYC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,70.69724274,74.4660804,72.67632294,84.69742639,89.3980344,92.09116951,101.712798,112.3112128,108.2740601,100.8258775,102.1881838
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,2.91756715,1.555935895,3.501544799,7.291192966,16.49730073,25.63589025,42.20820189,38.85813149,41.29704301,26.93426411
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.94999695,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,0.7,..,..,..,..,0.2,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,685.0396735,761.1463656,937.5044282,1117.471831,1117.758647,964.5759809,844.4164112,779.1860078,845.9145405,844.0495552,845.9829143
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.654700041,1.712069988,1.842049956,1.521289945,1.702250004,3.217862736,1.861070037,2.979439974,4.468090057,4.65362978,5.351250172
Sierra Leone,SLE,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,114.5805136,117.7161243,119.7880735,..,120.7007378,123.0316576,126.8639181,114.5802382,145.6174955,142.7921246
Sierra Leone,SLE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,40.42356873,44.55229187,39.22378922,..,39.8463707,42.1386795,41.53121948,43.11927032,61.19807816,62.56068039
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,44.34417798,49.40000153,..,44.83000183,48.82165768,43.58000183,..
Sierra Leone,SLE,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,17.3,..,..,..,..,..,..,11.2,..,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.413,4.54,4.552,4.538,4.678,4.606,4.294,3.834,3.192,3.203,3.508
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,57005.58872,61236.25127,66881.6067,65952.0379,61410.07926
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.080440044,3.030770063,3.070859909,2.85435009,3.013586655,2.991618705,2.944662589,2.879163824,2.856600046,2.729510069,2.686990023
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,100.7732057,100.6269539,100.2618666,100.6925784,100.5359094
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,107.7458686,107.4728739,105.7452509,104.6219879,103.1158392
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,93.26968128,95.98174524,101.9968124,..,..,..,83.94097782,84.79291385,88.88644534,91.08899044,93.13476718
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.86000061,96.19000244,96.37000275,96.55000305,96.72000122,96.83000183,97.05000305,97.19999695,97.33999634,97.48000336,97.12999725
Singapore,SGP,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.613,3.1,4.1
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,26403.81437,27317.51789,28149.09979,28529.73247,37134.91242,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,4.618348728,..,3.067594897,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,116.3583252,..,122.7712855,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,118.2936508,..,111.3711002,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,7.840501792,..,7.328118567,7.934560327,..,9.856083733,..,..,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.047049999,3.906869888,3.854909897,4.060780048,4.204460144,4.564169884,3.883759975,3.918760061,3.935349941,4.267799854,4.720290184
Slovak Republic,SVK,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.638298,100.5029602,99.13287354,98.69284821,98.51194763,98.3121109,97.62104034,98.26595306,97.02443695,97.99459839,99.9172287
Slovak Republic,SVK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.77934265,94.99941254,95.049263,93.52967072,92.75710297,91.89572906,91.45343781,91.25359344,91.78153992,91.32469177,90.81334686
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.04423904,57.15248871,57.0384407,55.25397873,53.88430023,52.72066879,50.30144882,49.12561035,47.81383133,48.19023895,48.37900162
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.3,0.3,0.2,0.2,0.5,0.4,1.1,0.2,0.2,0.1,0.1
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.387,13.634,13.966,14.226,11.536,11.492,9.679,8.142,6.544,5.761,6.719
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.593629837,5.582900047,5.670229912,5.467679977,5.343289852,4.955289841,4.844190121,4.823810101,4.979489803,4.934790134,5.419010162
Slovenia,SVN,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.06140137,97.98615265,98.2142868,98.60067749,98.58717346,98.3815918,97.98158264,98.1781311,99.46309662,99.84181976,100.2315369
Slovenia,SVN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.53781891,98.47821808,98.11373138,110.5589294,110.1827469,109.65522,115.2169418,114.5955963,113.5561676,111.3695679,110.359169
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,90.25148773,87.18871307,89.02156067,87.85720825,84.37802887,82.19978333,79.4747467,79.2703476,77.3015976,76.47200775,75.81668091
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.236,8.166,8.841,10.103,9.668,8.962,8,6.564,5.108,4.446,4.971
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1685.15499,1924.052773,2066.253523,2161.395736,2164.944239,2045.478895,2082.62989,2143.574652,2278.206339,2223.665026,2063.331015
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.47837019,..,..,..,..,..,..,..,..,..,9.643546204
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.7609835,114.1643078,110.1280242,110.3103546,108.9831688,108.537336,108.6722491,106.5735905,100.1891131,98.20672258,89.60079868
Solomon Islands,SLB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,50.95280838,49.32389069,49.04985046,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,12.8,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.617,1.292,0.984,0.694,0.729,0.735,0.734,0.725,0.72,0.743,0.864
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,219.2024539,235.3259456,350.2619467,393.398704,429.4316567,445.5830801,460.9284906,510.9399523,509.5258019,539.8939316,518.1847785
"Somalia, Fed. Rep.",SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,4.01E-06,5.73E-06,6.12E-06
"Somalia, Fed. Rep.",SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,63.68414274,..
"Somalia, Fed. Rep.",SOM,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.031,19.052,19.105,19.013,18.861,18.597,18.578,18.523,18.738,18.828,19.413
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7973.471958,8646.055711,8076.976785,7331.654674,6856.731371,6112.273825,5651.205852,6618.335083,6914.178032,6533.71121,5580.603831
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.134970188,5.288980007,5.523230076,5.350719929,5.489779949,5.482850075,5.444240093,5.598670006,5.644010067,5.911580086,6.170670033
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.4397664,104.0460466,104.70721,104.0910852,104.1980236,107.3121189,103.4182175,101.5800845,100.4243135,101.1204639,101.3003427
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.59220456,88.94422913,92.16251373,..,101.1632004,104.622813,103.8559875,105.6231689,101.3996129,103.7891203,103.5011781
South Africa,ZAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,17.94472348,18.60882253,18.48133564,19.03329495,18.92929803,21.09029096,22.35154252,22.24424651,22.61487426
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.87999725,93.09999847,93.73000336,..,94.13999939,94.37000275,91.73999786,..,..,95.01999664,..
South Africa,ZAF,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,10.4,..,..,..,11.9,..,..,..,..,..,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.683,24.639,24.727,24.561,24.89,25.149,26.536,27.035,26.906,28.468,29.217
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,..,..,..,..,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.045330079,0.962890029,1.576749381,1.024500012,1.232460022,1.465559959,1.56539229,..,..,..,..
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,90.40911102,..,..,..,70.31780243,..,..,..,..,..
South Sudan,SSD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,10.80231953,..,..,..,11.53481007,..,..,..,..,..
South Sudan,SSD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,40.8,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.503,12.635,12.896,12.727,12.602,12.485,12.955,13.111,12.952,12.709,14.319
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30658.74223,31824.62191,28456.44382,29228.84656,29707.76551,25982.44162,26755.60611,28381.34256,30602.42129,29786.52457,27233.94265
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.836080074,4.718979836,4.460110188,4.328519821,4.275249958,4.2490201,4.19328022,4.178450108,4.15046978,4.202559948,4.851160049
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.2112274,100.8130417,100.4734421,103.1075821,102.5384674,102.1442337,102.1300964,102.5051193,102.6387177,103.185318,103.4104233
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,122.6225128,126.1527863,127.7867126,126.7162704,125.3358002,124.85466,123.2698898,120.5559235,119.4301987,118.5247192,117.3677673
Spain,ESP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,76.38291168,80.72409058,82.89208984,85.21325684,88.0015564,88.57424927,89.80677795,91.88774109,92.17488861,91.02026367,90.95484924
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.75,97.77999878,97.88999939,98.08000183,98.08999634,98.13999939,98.25,..,98.44000244,..,98.58999634
Spain,ESP,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.5,0.9,0.6,0.8,0.5,0.7,0.8,0.5,0.6,0.6,0.6
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.86,21.39,24.789,26.094,24.441,22.057,19.635,17.224,15.255,14.104,15.532
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2808.367792,3224.957363,3327.776124,3740.615893,3971.919131,4057.715835,4149.191908,4398.888281,4358.560959,4081.947727,3847.601377
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.66178,1.742920041,1.453420043,1.564589977,1.858590007,2.109980106,3.229290009,2.593169928,1.987810016,..,1.557923922
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.4528586,97.21731934,97.12139776,97.21275272,97.43305848,97.45085454,96.94116218,96.62490374,95.93438146,95.47350349,95.23387331
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.34970856,94.10864258,94.67446899,95.14426362,93.4926278,94.4516929,93.90372213,94.04186609,95.91073317,..,..
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.84405635,14.67271892,16.32280534,17.76550417,17.87019197,18.17264592,17.15104852,17.19413003,17.88697568,19.45631607,20.16148793
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.18000031,..,..,..,92.54639478,92.56613214,92.38999939,91.90000153,91.70999908,92.25,92.37999725
Sri Lanka,LKA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,1.1,..,..,..,0.6,..,..,0.4,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.784,4.118,3.88,4.186,4.157,4.519,4.242,4.046,4.318,4.67,5.364
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.545540156,2.497065273,2.492001454,3.262058572,2.853075038,2.549380064,3.000761475,2.77100328,3.035249838,2.728895664,3.105686356
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,118.5557175,117.5328522,116.3796616,114.3178635,114.9833679,117.2206726,125.3045273,124.0037071,130.0845467,129.5318127,129.3188549
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.9234695,109.1163025,92.21691895,121.3779068,113.1245117,115.4854202,116.914032,119.6037847,116.9235512,118.920615,111.1952066
St. Kitts and Nevis,KNA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,90.95999908,93.92236328,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8673.687203,9128.99442,9260.300066,9577.217338,10044.82184,10334.98608,10638.12694,11333.11238,11642.69847,11794.05972,8411.074749
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.482899904,3.598819971,3.290980101,3.876610041,3.891429901,3.880880117,5.209579945,3.627315221,3.332760096,3.272660017,3.615170002
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.38905334,97.876091,96.91732788,97.36135101,96.87832642,95.27100372,94.93707275,95.50836182,96.82810974,97.72090149,98.42925262
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.03156281,96.60208893,93.34812927,91.48603821,90.74855042,90.94976044,89.67221832,88.90263367,88.71501923,88.34613037,88.73763275
St. Lucia,LCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.4684,16.26939964,10.27346992,14.01920033,17.08317947,17.03010941,19.79920006,20.74712944,14.65635967,15.94670963,16.81996918
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,0,..,..,..,..,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.12,18.86,19.06,22.21,21.597,20.858,19.933,19.136,19.329,15.613,25.224
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,20930.58507,..,..,20638.76519,..,..,..,..,19033.05949,..
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6551.96836,6527.689969,6713.807686,7072.467372,7168.828753,7353.735561,7656.900429,7988.04445,8428.126772,8740.594252,8351.20324
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.808390141,..,..,..,..,4.956146348,5.45265007,5.379749775,5.223579884,..,5.463763104
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.8388672,102.3906174,109.2728882,110.9218369,112.0410538,113.4487991,113.2800369,113.0434799,115.1557465,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,110.6527176,108.3060837,105.8518677,108.7238464,111.3719635,114.0228424,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,23.94054031,23.61862946,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.966,20.049,19.867,19.367,19.249,19.141,19.028,19.006,18.984,19.235,20.636
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,67.33978271,64.97618103,66.06053925,66.95703125,67.05712891,67.6649704,69.85507965,70.36647797,72.0317688,72.39810944,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.66677856,35.21297836,38.72726059,40.94340897,42.04698944,42.52307129,40.95560074,43.09032822,42.13669968,43.53786087,..
Sudan,SDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,14.80352974,14.5120697,14.81814003,16.66762924,15.95858955,15.86456966,..,..,..,..,..
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,2.2,..,..,..,..,..,..
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.161,17.44,17.002,16.3,15.411,14.347,13.606,12.953,12.303,11.658,11.958
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,5.534796105,5.64051905,5.458613115,4.922593558,6.77857289,4.584257083
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.4716364,101.0728918,102.7755903,105.2841415,106.4126587,109.0422516,107.4647012,102.1762489,100.7261473,101.24612,102.2772369
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.49025726,69.04078674,69.12728119,69.1293335,67.30438995,70.15602875,..,..,74.74597931,..,73.11669922
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,5.264351309,5.305747126
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.68000031,..,92.87000275,..,..,..,..,..,..,..,..
Suriname,SUR,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.15,7.54,8.1,6.6,6.94,7.22,7.917,7.888,7.693,7.556,8.76
